CuPy 13.6.0 | CUDA_PATH=/appl/cuda/11.8.0
GPU: NVIDIA A100 80GB PCIe MIG 2g.20gb | N=200

Time: 547.82s  |  2.739s/building
Estimated for all 4571: 3.48 h

building_id,mean_temp,std_temp,pct_above_18,pct_below_15
10000,14.012301445007324,6.367422580718994,30.941014791508444,55.542295034537624
10009,11.00022029876709,5.811121463775635,16.6712734948236,74.9723590310584
10014,14.744486808776855,7.0375189781188965,38.26367541377415,52.80837116508215
10019,14.735828399658203,7.030119895935059,38.150171412294895,52.92723370057273
10029,10.616019248962402,6.317334175109863,18.25563221896085,74.51301795448481
10031,12.50716495513916,6.278408050537109,24.044722033998173,66.39365995934361
10051,13.289047241210938,5.999082565307617,25.97693550756574,62.859923608050536
10053,11.366636276245117,6.261168479919434,19.9510754583921,72.41052538787024
10056,14.220141410827637,6.179457187652588,31.763454814173965,57.06174975667784
10064,12.717012405395508,6.9642205238342285,28.792343827502698,62.75688345539249
10075,15.156903266906738,6.440506458282471,39.12088154756647,47.45605511880576
10079,15.09440803527832,7.31386137008667,41.90195034602913,49.44974108309539
10080,15.77782154083252,7.280527114868164,46.36674471691274,44.71005476580028
10082,16.46563148498535,6.71333646774292,48.64349722630506,40.56137689061685
10083,15.639229774475098,7.120798110961914,44.855518923515284,45.886354482120744
10084,15.10062313079834,7.150516033172607,40.90648998644782,50.266526125583496
10085,15.868889808654785,7.192756175994873,46.18303917834116,44.72425614762771
10086,14.391430854797363,7.21561336517334,37.25664572257129,53.01884968583857
10087,15.073267936706543,7.275457859039307,41.532405798190645,49.89713190601896
10089,13.989680290222168,7.276275157928467,35.45861191757374,56.3640146392669
10090,14.289835929870605,6.618788242340088,36.61952237421748,51.19638302805471
10093,14.095303535461426,6.567315578460693,33.37738587863163,56.456225491258095
10094,14.193848609924316,6.761526584625244,35.37240737700432,54.92803589996169
10097,14.353047370910645,6.8623809814453125,37.788040994843,51.308832169201644
10117,15.464977264404297,6.682106018066406,44.11653993826696,44.475394614670385
10119,14.08757495880127,6.751737117767334,35.080178957422206,54.69763233298145
10120,15.281839370727539,8.031455993652344,46.168775716171105,47.71627461636002
10124,13.865659713745117,7.032463550567627,34.5643361911253,56.06951967571834
10126,13.395566940307617,6.636746883392334,29.66113660430639,61.092481468408046
10128,17.42629623413086,6.7063374519348145,56.03287758684896,34.885886045645584
10136,15.423272132873535,7.273066997528076,44.30778965268372,46.891158413002856
10144,12.10727310180664,6.127329349517822,21.81051363157102,68.90219410553799
10145,10.648811340332031,5.892585277557373,16.560690898737782,75.29657397741293
10150,14.960061073303223,7.495471477508545,41.195779166589396,50.740871242327025
10161,13.448745727539062,7.030533790588379,31.809772738844856,59.47317503691508
10165,13.053319931030273,6.732512950897217,29.06502057613169,62.05925925925926
10167,13.231436729431152,6.81486701965332,30.187672922430746,60.85369512317077
10168,13.192380905151367,6.901071548461914,30.320607642062924,60.489969584656045
10174,16.57650375366211,6.9733147621154785,49.40952727221877,41.376441221918455
10176,16.649843215942383,6.857974052429199,49.756586085069685,40.740534676050856
10177,16.618146896362305,6.7875142097473145,49.08904714733207,40.97012128189339
10180,16.484342575073242,6.869673252105713,48.18600984728574,42.14938595229009
10182,16.734254837036133,6.319523334503174,50.86026067076763,37.53446934879446
10198,14.428450584411621,7.342072486877441,38.62776233955273,53.21688500727802
10199,17.24134063720703,6.977039337158203,53.889583871117196,37.673993765016576
10200,12.82244873046875,7.258960247039795,30.6696461426268,61.66377862672028
10201,15.949544906616211,7.2721076011657715,47.055564608114715,44.6491771223725
10202,13.545995712280273,7.495509624481201,34.039803566813134,58.643656679324806
10203,16.803848266601562,6.612288951873779,51.216079868302266,38.888003823482556
10204,14.76451301574707,7.063920974731445,39.03484292776272,51.7308510072822
10205,11.444732666015625,6.667091369628906,23.16808915225755,69.39260602308407
10206,10.122027397155762,6.363273620605469,17.54514804553193,76.32272924525154
10207,11.382472038269043,6.6149396896362305,22.644717520673932,69.82654875073145
10208,9.475895881652832,5.542414665222168,11.935778252454446,82.34503645316245
1021,16.74845314025879,6.3800048828125,48.789713284761454,39.59442161288149
10215,15.46651554107666,7.149685859680176,44.25353739532197,46.60286291819644
10219,14.156474113464355,7.30326509475708,37.30760536752769,54.16846474734398
1022,17.772310256958008,6.221583843231201,57.556159706048824,31.853989403653976
1023,18.97477912902832,5.845216751098633,65.20798246191771,25.13007724659635
1024,18.29116439819336,5.93120813369751,60.49334523012864,28.963119934567626
10243,16.60956573486328,6.202076435089111,48.990305174960156,38.13005395762353
10244,15.56907844543457,6.620886325836182,44.0976569486675,43.51338460621236
10245,16.654632568359375,6.210983753204346,49.194392740809676,37.89407864122848
10247,15.605997085571289,6.618959426879883,44.631281303111884,43.11970761201438
10249,16.12110137939453,6.232148170471191,45.97494021354711,40.456061167435756
1025,17.524023056030273,6.332980632781982,56.016945207392574,33.87365578883665
10251,12.17550277709961,7.589409828186035,29.171162984419073,65.16820961360065
10252,11.992449760437012,7.614762306213379,27.49379605955783,67.02981651376146
10255,11.92491626739502,7.226635456085205,25.799709616860717,67.9699999075213
10257,15.235893249511719,7.293516635894775,40.73577367759786,51.25146463006621
10259,12.643929481506348,7.6286234855651855,30.44855506995968,63.863197479418645
1026,18.54660415649414,5.714205741882324,61.95469798657718,26.8279269202088
10260,13.663018226623535,7.209772109985352,33.647994143733875,58.16685251232114
10262,14.715540885925293,7.445345401763916,39.05535889381928,53.17428661647637
10263,16.738584518432617,7.074241638183594,49.39656870722661,41.793933995151995
10265,15.084721565246582,7.16598653793335,40.79271686411704,50.56452254114654
10267,16.265439987182617,7.476128578186035,48.967021053798675,43.157207445825584
10268,16.93563461303711,6.978287220001221,51.358855384769306,39.75386770389085
10269,18.60085105895996,6.7893829345703125,61.86649419988717,30.435799700017892
1027,14.656554222106934,6.669345378875732,35.63147498353906,52.636667472349785
10276,13.208105087280273,6.971578598022461,30.487818089243735,61.730708814958454
10277,13.537273406982422,7.044741153717041,32.54157615469534,59.4779388198426
10279,13.924583435058594,7.008385181427002,36.13316661456705,55.00260498072315
10281,13.017568588256836,6.874169826507568,31.270833333333332,60.02499999999999
10282,14.265233039855957,6.7883477210998535,37.69318931684785,51.45347827596986
10285,13.978092193603516,7.041006088256836,35.409403063919704,56.59799260433175
10288,14.53920841217041,6.821281909942627,36.32130690412617,53.66646059952386
10291,12.223860740661621,6.737618923187256,25.169879029924175,66.233721132141
10292,11.17977523803711,6.44533634185791,20.07569619667122,72.58501354198013
10303,17.624982833862305,6.581136703491211,55.600641382244184,34.54955986779672
10306,14.25959300994873,7.368378162384033,37.096631336541584,55.584423252930236
1031,12.15367317199707,6.847756385803223,25.77233840304182,66.4448669201521
10311,16.35216522216797,6.581708908081055,48.19244327726122,40.99888802138784
10312,16.432836532592773,6.453779697418213,47.63925540261037,41.26310534198702
10315,16.717966079711914,6.396613597869873,49.79702844281293,39.0241288299996
10316,15.963449478149414,6.603274345397949,44.94471030537573,43.614900621400324
10318,17.495468139648438,6.315972805023193,56.699336073348086,32.08241121298345
10323,14.294840812683105,7.366386890411377,38.07162799653413,53.329482365777736
10324,16.409038543701172,7.020607948303223,49.327496510595104,41.42399441695216
10330,14.981225967407227,7.182166576385498,40.825848417149196,49.59801820696364
